age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
36,86515.93,741,151609.25,0.54,5,8,1,專科,已婚,退休,租賃,教育,2024-02-12 03:00:00
55,34256.73,680,193640.85,0.806,7,4,4,專科,離婚,兼職,自有,購屋,2024-02-12 04:00:00
28,32057.64,665,186604.05,0.097,2,7,2,大學,已婚,全職,與家人同住,教育,2024-02-12 05:00:00
52,48328.01,684,134546.69,0.282,8,9,0,高中,單身,全職,自有,購屋,2024-02-12 06:00:00
36,80767.58,665,170241.17,0.512,7,8,3,高中,已婚,全職,與家人同住,購屋,2024-02-12 07:00:00
28,38497.0,553,148245.18,0.034,2,6,0,研究所,已婚,兼職,自有,購車,2024-02-12 08:00:00
30,26000.0,802,107303.35,0.124,6,3,1,研究所,單身,退休,自有,購車,2024-02-12 09:00:00
31,50976.82,689,214523.04,0.55,3,9,1,專科,單身,全職,租賃,債務整合,2024-02-12 10:00:00
39,71034.82,703,152759.96,0.571,4,6,2,大學,單身,全職,租賃,購車,2024-02-12 11:00:00
40,84005.23,698,252435.41,0.077,5,6,2,大學,已婚,全職,租賃,其他,2024-02-12 12:00:00
29,65957.8,635,68725.39,0.343,4,8,1,研究所,離婚,自僱,自有,債務整合,2024-02-12 13:00:00
34,51771.47,668,122161.06,0.229,6,2,1,大學,單身,全職,自有,購屋,2024-02-12 14:00:00
56,83078.01,609,151631.94,0.157,5,7,2,大學,已婚,全職,租賃,債務整合,2024-02-12 15:00:00
52,29386.72,816,206869.05,0.428,6,3,1,研究所,已婚,全職,與家人同住,債務整合,2024-02-12 16:00:00
39,52229.58,605,169973.47,0.11,3,8,0,大學,已婚,全職,租賃,其他,2024-02-12 17:00:00
35,63808.48,618,165523.64,0.097,4,5,2,專科,單身,兼職,自有,購屋,2024-02-12 18:00:00
36,68984.37,653,93636.81,0.257,3,7,2,大學,已婚,全職,租賃,債務整合,2024-02-12 19:00:00
41,64745.03,757,92152.93,0.334,4,9,2,研究所,離婚,全職,租賃,購屋,2024-02-12 20:00:00
24,60688.82,680,166125.23,0.52,4,9,3,大學,單身,自僱,自有,購車,2024-02-12 21:00:00
32,26000.0,605,81794.7,0.151,5,12,1,研究所,單身,全職,租賃,購車,2024-02-12 22:00:00
18,60885.54,755,123406.11,0.159,4,8,1,研究所,已婚,全職,租賃,債務整合,2024-02-12 23:00:00
38,69070.17,723,175045.87,0.209,6,5,2,專科,已婚,退休,自有,購車,2024-02-13 00:00:00
41,40354.12,712,100883.79,0.197,5,11,0,專科,已婚,全職,租賃,購車,2024-02-13 01:00:00
30,61179.68,722,230267.8,0.383,7,7,1,大學,離婚,全職,租賃,教育,2024-02-13 02:00:00
50,68937.45,823,211196.82,0.306,5,5,0,高中,已婚,全職,與家人同住,購屋,2024-02-13 03:00:00
22,53149.02,811,71429.0,0.085,5,10,3,大學,已婚,退休,自有,購車,2024-02-13 04:00:00
20,63409.28,638,103381.44,0.311,6,6,0,高中,已婚,全職,租賃,購車,2024-02-13 05:00:00
37,40745.35,777,35711.14,0.102,3,3,1,大學,單身,兼職,自有,購車,2024-02-13 06:00:00
45,72628.1,702,110870.43,0.428,7,7,0,研究所,已婚,全職,租賃,購屋,2024-02-13 07:00:00
51,72204.32,709,188319.42,0.04,6,14,3,高中,已婚,全職,自有,購屋,2024-02-13 08:00:00
30,63139.46,578,129305.25,0.53,7,7,0,大學,單身,自僱,自有,購屋,2024-02-13 09:00:00
45,48269.37,669,173039.86,0.096,7,10,1,大學,離婚,全職,自有,債務整合,2024-02-13 10:00:00
34,64484.33,631,73883.28,0.343,5,3,2,大學,單身,全職,租賃,購屋,2024-02-13 11:00:00
33,74292.2,729,189898.76,0.385,5,9,3,大學,已婚,全職,租賃,購車,2024-02-13 12:00:00
43,20000.0,744,122244.54,0.112,5,4,1,高中,已婚,全職,租賃,購屋,2024-02-13 13:00:00
41,83181.48,587,150608.48,0.402,7,8,1,專科,已婚,全職,租賃,教育,2024-02-13 14:00:00
19,53274.91,678,145356.27,0.388,3,6,3,高中,已婚,全職,租賃,購屋,2024-02-13 15:00:00
49,89062.74,747,86422.57,0.139,6,3,0,研究所,已婚,全職,自有,購屋,2024-02-13 16:00:00
48,83944.94,693,92345.78,0.488,6,6,0,大學,離婚,全職,租賃,購屋,2024-02-13 17:00:00
28,42336.49,723,198389.72,0.244,3,10,2,研究所,已婚,全職,自有,教育,2024-02-13 18:00:00
38,45811.18,701,169949.61,0.068,8,8,1,專科,已婚,自僱,自有,債務整合,2024-02-13 19:00:00
39,54229.03,700,202502.45,0.177,7,9,1,大學,離婚,全職,自有,購屋,2024-02-13 20:00:00
37,44324.93,663,166232.91,0.217,3,8,0,大學,單身,全職,租賃,債務整合,2024-02-13 21:00:00
29,94698.73,637,157149.53,0.129,4,9,2,大學,離婚,全職,租賃,購屋,2024-02-13 22:00:00
28,42864.56,612,63699.47,0.077,2,9,2,高中,已婚,全職,租賃,購屋,2024-02-13 23:00:00
34,48889.06,722,136481.67,0.192,4,10,1,專科,已婚,全職,自有,購屋,2024-02-14 00:00:00
46,64087.78,681,148630.78,0.355,3,3,2,高中,已婚,全職,租賃,債務整合,2024-02-14 01:00:00
40,35957.01,671,247655.36,0.375,5,9,2,大學,離婚,全職,租賃,教育,2024-02-14 02:00:00
31,52086.39,654,184347.83,0.135,6,8,2,大學,單身,全職,自有,購屋,2024-02-14 03:00:00
42,66349.07,661,226803.06,0.098,6,10,0,高中,已婚,自僱,自有,購屋,2024-02-14 04:00:00
18,53342.79,742,179876.89,0.2,4,9,0,專科,已婚,全職,自有,購車,2024-02-14 05:00:00
46,58132.26,659,114434.84,0.266,4,10,2,專科,已婚,兼職,租賃,購屋,2024-02-14 06:00:00
18,49413.36,599,155856.21,0.08,5,5,0,大學,單身,全職,自有,購屋,2024-02-14 07:00:00
31,29710.59,724,161811.18,0.212,8,7,0,大學,單身,全職,自有,債務整合,2024-02-14 08:00:00
23,86361.42,667,103042.22,0.242,5,8,3,研究所,已婚,全職,自有,購屋,2024-02-14 09:00:00
22,95098.66,709,130780.63,0.287,8,4,2,大學,已婚,全職,租賃,教育,2024-02-14 10:00:00
46,60368.03,776,139711.65,0.242,2,11,0,高中,單身,全職,自有,購屋,2024-02-14 11:00:00
30,64505.28,678,230280.99,0.604,7,3,2,專科,單身,兼職,與家人同住,購屋,2024-02-14 12:00:00
38,73854.46,697,45962.97,0.424,11,15,0,專科,已婚,全職,自有,債務整合,2024-02-14 13:00:00
34,34613.39,609,210290.92,0.726,4,9,0,專科,已婚,全職,自有,債務整合,2024-02-14 14:00:00
39,94050.29,687,103160.24,0.105,6,6,0,大學,已婚,全職,租賃,購車,2024-02-14 15:00:00
35,64046.58,716,81396.04,0.071,3,13,0,專科,單身,全職,與家人同住,購車,2024-02-14 16:00:00
22,92637.14,598,208997.11,0.267,3,13,1,大學,已婚,全職,與家人同住,購車,2024-02-14 17:00:00
44,45339.34,692,186594.9,0.121,1,7,1,大學,已婚,全職,自有,購車,2024-02-14 18:00:00
30,96361.24,710,212725.94,0.333,3,8,2,專科,已婚,全職,自有,教育,2024-02-14 19:00:00
19,75503.11,682,190035.1,0.182,6,5,3,專科,單身,兼職,租賃,教育,2024-02-14 20:00:00
30,71060.8,742,252992.25,0.076,3,5,3,大學,離婚,全職,自有,債務整合,2024-02-14 21:00:00
50,84084.64,700,177936.19,0.362,2,13,2,研究所,單身,兼職,租賃,購車,2024-02-14 22:00:00
43,55029.43,768,142176.13,0.62,6,7,0,高中,已婚,全職,自有,債務整合,2024-02-14 23:00:00
31,84010.63,655,167146.32,0.235,4,9,2,大學,已婚,全職,租賃,購屋,2024-02-15 00:00:00
31,62807.2,688,212173.46,0.232,3,6,0,大學,已婚,全職,與家人同住,購屋,2024-02-15 01:00:00
31,20658.61,685,111031.23,0.333,6,8,0,大學,已婚,全職,自有,購車,2024-02-15 02:00:00
55,37656.27,615,117405.57,0.336,2,6,3,大學,已婚,全職,租賃,購屋,2024-02-15 03:00:00
38,73168.0,737,134552.0,0.552,3,13,2,研究所,已婚,全職,自有,購車,2024-02-15 04:00:00
39,66199.98,819,44770.86,0.244,10,6,1,高中,離婚,全職,自有,教育,2024-02-15 05:00:00
45,58868.23,678,156903.92,0.623,7,7,0,專科,已婚,全職,租賃,購車,2024-02-15 06:00:00
37,84379.42,740,55693.56,0.428,4,10,0,大學,已婚,兼職,與家人同住,購屋,2024-02-15 07:00:00
32,20977.96,685,152652.97,0.099,1,6,2,大學,已婚,全職,與家人同住,債務整合,2024-02-15 08:00:00
33,62871.76,637,193264.49,0.161,3,9,0,專科,已婚,全職,租賃,購屋,2024-02-15 09:00:00
34,23640.42,570,126156.18,0.166,7,9,1,大學,已婚,兼職,租賃,債務整合,2024-02-15 10:00:00
34,75194.25,637,233855.79,0.706,7,4,3,高中,已婚,全職,自有,購屋,2024-02-15 11:00:00
42,75544.08,596,76974.96,0.184,3,4,2,研究所,單身,全職,租賃,教育,2024-02-15 12:00:00
35,68392.2,782,209563.03,0.465,7,10,0,大學,已婚,全職,自有,其他,2024-02-15 13:00:00
42,42722.34,673,183756.85,0.104,2,12,2,高中,已婚,全職,租賃,債務整合,2024-02-15 14:00:00
34,85589.3,691,64198.34,0.292,5,13,2,大學,單身,全職,租賃,債務整合,2024-02-15 15:00:00
35,80834.49,734,285539.71,0.205,2,8,0,大學,已婚,全職,租賃,債務整合,2024-02-15 16:00:00
18,71670.89,612,146812.74,0.58,4,12,1,專科,已婚,全職,自有,購車,2024-02-15 17:00:00
44,74632.56,633,106125.8,0.096,5,9,0,研究所,已婚,全職,租賃,購車,2024-02-15 18:00:00
38,71597.15,684,79645.64,0.112,3,6,2,高中,已婚,全職,租賃,購車,2024-02-15 19:00:00
44,45862.15,741,138999.1,0.112,4,9,1,大學,已婚,全職,自有,債務整合,2024-02-15 20:00:00
18,77111.11,710,143629.66,0.153,5,5,1,大學,單身,全職,自有,債務整合,2024-02-15 21:00:00
55,92989.62,694,155132.28,0.209,2,12,0,大學,已婚,全職,租賃,教育,2024-02-15 22:00:00
33,81412.21,699,135110.19,0.319,5,9,2,高中,已婚,全職,與家人同住,教育,2024-02-15 23:00:00
46,45407.95,704,181661.27,0.382,6,14,1,大學,已婚,全職,自有,購車,2024-02-16 00:00:00
24,67228.35,692,130618.51,0.149,2,9,1,高中,已婚,兼職,自有,其他,2024-02-16 01:00:00
41,34137.17,618,53251.79,0.247,5,5,0,大學,已婚,全職,自有,購屋,2024-02-16 02:00:00
24,71447.81,682,142531.93,0.581,5,6,0,高中,已婚,全職,與家人同住,購屋,2024-02-16 03:00:00
28,69012.07,615,31626.12,0.561,7,5,0,大學,已婚,全職,租賃,其他,2024-02-16 04:00:00
54,22603.67,684,167688.53,0.065,8,4,1,大學,已婚,全職,租賃,購車,2024-02-16 05:00:00
33,36764.32,651,101034.99,0.087,7,5,2,高中,單身,兼職,自有,購車,2024-02-16 06:00:00
37,54337.22,832,158168.02,0.124,4,6,1,高中,已婚,退休,自有,債務整合,2024-02-16 07:00:00
43,53982.81,677,215703.75,0.321,7,11,1,專科,已婚,兼職,租賃,債務整合,2024-02-16 08:00:00
39,46553.6,595,102562.57,0.227,6,6,1,研究所,單身,全職,與家人同住,購屋,2024-02-16 09:00:00
36,67779.57,671,203062.81,0.133,7,5,1,大學,已婚,全職,自有,購屋,2024-02-16 10:00:00
38,84538.31,711,128330.52,0.294,5,9,0,研究所,已婚,全職,與家人同住,教育,2024-02-16 11:00:00
59,56114.62,780,237659.74,0.571,5,6,0,高中,已婚,兼職,自有,教育,2024-02-16 12:00:00
34,44884.17,644,131742.37,0.07,5,9,0,高中,單身,全職,自有,購屋,2024-02-16 13:00:00
37,105266.38,609,107975.35,0.257,7,15,0,研究所,已婚,兼職,與家人同住,債務整合,2024-02-16 14:00:00
45,93108.14,745,184361.92,0.179,5,8,2,大學,單身,全職,租賃,購車,2024-02-16 15:00:00
46,50328.77,597,128210.51,0.453,2,5,0,大學,已婚,兼職,與家人同住,購車,2024-02-16 16:00:00
46,62083.66,653,107927.52,0.076,4,7,0,研究所,離婚,全職,與家人同住,其他,2024-02-16 17:00:00
41,90771.39,664,126108.01,0.198,7,10,1,研究所,已婚,全職,租賃,購車,2024-02-16 18:00:00
23,52839.41,675,147769.67,0.471,7,9,2,高中,已婚,全職,自有,購屋,2024-02-16 19:00:00
51,57212.06,721,217109.01,0.195,6,10,2,高中,單身,兼職,租賃,購屋,2024-02-16 20:00:00
23,74793.06,638,53295.61,0.287,3,7,1,高中,已婚,兼職,租賃,購屋,2024-02-16 21:00:00
38,21812.88,663,151154.03,0.072,1,9,3,大學,已婚,自僱,租賃,其他,2024-02-16 22:00:00
27,86366.05,697,181245.18,0.237,4,8,0,專科,單身,全職,租賃,購屋,2024-02-16 23:00:00
34,61453.61,688,159672.43,0.302,9,10,0,大學,已婚,全職,與家人同住,購車,2024-02-17 00:00:00
38,67301.18,685,215493.26,0.382,5,14,1,研究所,單身,退休,與家人同住,教育,2024-02-17 01:00:00
38,58215.32,706,146282.73,0.104,4,4,1,大學,已婚,全職,租賃,購屋,2024-02-17 02:00:00
39,59248.59,730,140772.43,0.254,4,9,0,高中,已婚,全職,租賃,教育,2024-02-17 03:00:00
51,25375.97,703,179616.48,0.323,7,11,0,專科,離婚,自僱,租賃,購屋,2024-02-17 04:00:00
39,89898.76,712,154965.69,0.252,4,10,0,高中,單身,全職,租賃,購屋,2024-02-17 05:00:00
32,60826.51,585,130479.56,0.185,6,7,2,大學,單身,全職,與家人同住,其他,2024-02-17 06:00:00
44,68860.04,683,175807.2,0.115,2,6,1,高中,離婚,全職,租賃,購屋,2024-02-17 07:00:00
46,79031.0,708,117373.59,0.281,7,7,2,高中,單身,全職,與家人同住,教育,2024-02-17 08:00:00
22,39576.75,723,119441.14,0.324,3,9,2,大學,已婚,全職,租賃,債務整合,2024-02-17 09:00:00
40,90310.27,638,123600.3,0.405,3,8,1,研究所,已婚,全職,租賃,購屋,2024-02-17 10:00:00
42,71041.33,640,217653.46,0.133,6,12,1,研究所,已婚,全職,租賃,購屋,2024-02-17 11:00:00
32,76935.42,645,10000.0,0.405,4,9,0,專科,已婚,自僱,租賃,教育,2024-02-17 12:00:00
48,20000.0,712,169779.94,0.074,7,7,1,大學,已婚,兼職,自有,購車,2024-02-17 13:00:00
33,58018.11,742,151713.59,0.108,6,6,3,大學,單身,兼職,自有,購屋,2024-02-17 14:00:00
36,47943.59,655,65956.48,0.419,8,9,2,大學,已婚,全職,自有,教育,2024-02-17 15:00:00
33,68645.26,734,165486.34,0.236,3,9,2,大學,已婚,全職,自有,債務整合,2024-02-17 16:00:00
35,90221.14,687,173787.6,0.373,5,8,0,研究所,已婚,全職,自有,購屋,2024-02-17 17:00:00
24,45847.48,672,179481.96,0.541,6,4,2,高中,已婚,全職,自有,購屋,2024-02-17 18:00:00
20,45756.52,667,17408.6,0.405,3,4,1,大學,離婚,全職,與家人同住,購屋,2024-02-17 19:00:00
50,57786.69,724,218319.47,0.142,4,6,0,大學,已婚,全職,與家人同住,教育,2024-02-17 20:00:00
26,42067.16,699,113113.16,0.263,8,8,2,專科,已婚,全職,租賃,債務整合,2024-02-17 21:00:00
25,76839.67,816,184328.39,0.716,4,3,3,專科,已婚,全職,自有,債務整合,2024-02-17 22:00:00
18,52615.86,628,187053.69,0.125,4,5,1,高中,已婚,全職,自有,購屋,2024-02-17 23:00:00
28,26000.0,711,106165.15,0.464,4,8,1,研究所,已婚,自僱,租賃,債務整合,2024-02-18 00:00:00
21,68254.63,648,183023.0,0.26,4,6,3,研究所,單身,全職,自有,債務整合,2024-02-18 01:00:00
51,39229.12,627,130725.34,0.674,8,7,1,大學,已婚,兼職,自有,教育,2024-02-18 02:00:00
45,27374.48,679,46431.14,0.261,7,6,0,大學,已婚,全職,自有,教育,2024-02-18 03:00:00
28,35251.47,688,208387.1,0.24,7,8,1,高中,已婚,全職,租賃,債務整合,2024-02-18 04:00:00
57,62188.17,850,111247.75,0.31,5,8,0,大學,單身,自僱,自有,債務整合,2024-02-18 05:00:00
44,86572.82,681,107275.33,0.494,7,10,1,高中,單身,全職,自有,債務整合,2024-02-18 06:00:00
31,66263.69,612,129846.71,0.248,4,9,0,大學,已婚,全職,與家人同住,購屋,2024-02-18 07:00:00
18,62230.91,696,163611.84,0.207,7,16,0,研究所,單身,全職,租賃,教育,2024-02-18 08:00:00
57,69118.08,555,147136.48,0.501,2,10,1,大學,單身,全職,自有,債務整合,2024-02-18 09:00:00
21,50818.19,674,177403.35,0.224,2,6,1,大學,已婚,全職,自有,購屋,2024-02-18 10:00:00
18,46107.99,680,83025.53,0.363,5,8,0,高中,已婚,全職,租賃,購屋,2024-02-18 11:00:00
45,36912.75,727,112880.68,0.128,5,5,0,專科,已婚,全職,自有,教育,2024-02-18 12:00:00
59,24963.42,738,144200.15,0.163,8,9,0,大學,已婚,全職,租賃,購屋,2024-02-18 13:00:00
48,52201.53,649,244894.36,0.377,6,10,0,高中,單身,全職,自有,購屋,2024-02-18 14:00:00
40,63161.07,670,144309.37,0.142,5,11,1,專科,已婚,自僱,自有,購屋,2024-02-18 15:00:00
40,58067.53,634,204261.11,0.102,8,7,0,專科,單身,全職,自有,購屋,2024-02-18 16:00:00
43,51680.66,612,151927.76,0.313,5,4,0,大學,已婚,全職,自有,其他,2024-02-18 17:00:00
42,41085.08,698,125817.07,0.698,7,5,1,專科,單身,全職,與家人同住,債務整合,2024-02-18 18:00:00
37,72164.92,603,137663.78,0.172,4,6,0,大學,已婚,自僱,租賃,購屋,2024-02-18 19:00:00
36,33657.36,655,141579.01,0.333,7,14,0,大學,已婚,自僱,與家人同住,購屋,2024-02-18 20:00:00
34,75520.56,620,180182.29,0.383,6,10,3,高中,離婚,全職,租賃,購屋,2024-02-18 21:00:00
27,39955.66,712,218730.56,0.165,5,8,0,高中,單身,全職,租賃,購車,2024-02-18 22:00:00
32,44951.3,788,167984.04,0.116,3,9,1,大學,已婚,兼職,自有,購屋,2024-02-18 23:00:00
18,30664.3,601,209353.88,0.16,5,7,1,大學,已婚,全職,租賃,債務整合,2024-02-19 00:00:00
34,49971.96,568,101760.51,0.205,5,14,1,專科,已婚,兼職,與家人同住,債務整合,2024-02-19 01:00:00
25,79506.25,672,129268.47,0.393,4,9,0,專科,已婚,自僱,自有,債務整合,2024-02-19 02:00:00
23,70312.56,680,113784.87,0.116,1,5,3,高中,已婚,全職,自有,債務整合,2024-02-19 03:00:00
36,79568.44,693,165722.23,0.543,6,9,3,高中,已婚,自僱,自有,教育,2024-02-19 04:00:00
48,70442.85,653,132052.08,0.234,6,6,3,大學,單身,全職,與家人同住,購車,2024-02-19 05:00:00
44,37926.6,667,186488.65,0.247,7,8,2,專科,離婚,自僱,租賃,其他,2024-02-19 06:00:00
19,53384.22,702,103449.91,0.263,8,9,1,大學,已婚,全職,與家人同住,教育,2024-02-19 07:00:00
25,44396.02,742,152151.55,0.271,7,9,1,高中,離婚,全職,自有,購車,2024-02-19 08:00:00
44,86611.5,573,184342.9,0.373,1,6,1,高中,已婚,自僱,與家人同住,教育,2024-02-19 09:00:00
25,36064.23,657,46734.86,0.27,5,5,1,專科,已婚,全職,自有,購屋,2024-02-19 10:00:00
32,77873.95,692,256081.57,0.467,4,20,3,專科,單身,兼職,自有,其他,2024-02-19 11:00:00
40,101216.8,624,135842.41,0.32,8,4,0,研究所,已婚,兼職,自有,購屋,2024-02-19 12:00:00
25,96592.4,794,48748.0,0.215,3,6,1,高中,已婚,全職,自有,購車,2024-02-19 13:00:00
36,67348.15,641,157904.69,0.278,1,8,2,研究所,已婚,全職,自有,購屋,2024-02-19 14:00:00
21,96520.37,677,151672.17,0.178,2,3,1,研究所,單身,全職,租賃,債務整合,2024-02-19 15:00:00
28,105633.04,725,145905.28,0.292,3,6,1,大學,已婚,全職,租賃,其他,2024-02-19 16:00:00
38,47647.17,644,199559.56,0.12,7,8,0,大學,單身,全職,與家人同住,購車,2024-02-19 17:00:00
19,38088.96,569,187372.25,0.299,4,8,1,研究所,單身,全職,租賃,債務整合,2024-02-19 18:00:00
39,22399.8,654,164893.81,0.194,7,5,1,專科,單身,自僱,自有,購屋,2024-02-19 19:00:00
34,74254.24,741,172507.78,0.345,11,9,0,專科,已婚,兼職,自有,購屋,2024-02-19 20:00:00
40,22337.0,659,144782.08,0.173,3,5,0,高中,已婚,全職,租賃,購屋,2024-02-19 21:00:00
37,52553.62,629,238774.54,0.398,7,8,0,大學,離婚,兼職,租賃,購屋,2024-02-19 22:00:00
48,68746.26,735,76040.2,0.6,5,4,0,高中,已婚,退休,租賃,購車,2024-02-19 23:00:00
36,82814.56,660,156982.58,0.31,9,9,0,研究所,已婚,全職,租賃,教育,2024-02-20 00:00:00
30,68508.9,649,153251.23,0.328,5,8,1,專科,已婚,全職,自有,購屋,2024-02-20 01:00:00
36,83779.54,688,190664.02,0.142,7,9,0,研究所,已婚,全職,自有,購屋,2024-02-20 02:00:00
40,85577.32,735,107807.31,0.262,4,8,0,高中,已婚,全職,租賃,購屋,2024-02-20 03:00:00
35,40953.67,822,62816.37,0.192,3,9,3,大學,已婚,全職,租賃,購屋,2024-02-20 04:00:00
35,46460.1,729,157841.15,0.363,5,9,0,大學,單身,全職,自有,購屋,2024-02-20 05:00:00
27,44546.81,749,164061.52,0.253,4,14,0,專科,單身,兼職,自有,購屋,2024-02-20 06:00:00
28,99584.99,649,224479.97,0.56,8,11,0,研究所,單身,全職,與家人同住,購車,2024-02-20 07:00:00
20,78007.97,618,86481.9,0.546,4,10,2,專科,單身,退休,租賃,債務整合,2024-02-20 08:00:00
52,69024.51,683,207734.69,0.311,3,7,3,高中,已婚,全職,租賃,購屋,2024-02-20 09:00:00
22,108770.83,682,268370.72,0.023,5,11,0,研究所,已婚,全職,自有,債務整合,2024-02-20 10:00:00
28,36439.18,615,131111.76,0.323,2,8,0,專科,已婚,全職,租賃,購車,2024-02-20 11:00:00
27,93344.48,703,85452.89,0.247,6,8,1,高中,單身,自僱,自有,教育,2024-02-20 12:00:00
43,90464.77,721,129651.28,0.174,6,8,1,專科,已婚,全職,自有,債務整合,2024-02-20 13:00:00
32,74712.44,701,150700.25,0.477,3,6,2,大學,單身,全職,自有,購屋,2024-02-20 14:00:00
47,95635.98,723,178189.39,0.073,4,11,0,大學,單身,兼職,租賃,其他,2024-02-20 15:00:00
28,26867.54,697,120430.26,0.27,5,6,4,大學,已婚,全職,自有,購屋,2024-02-20 16:00:00
37,49511.04,649,227759.93,0.251,7,8,1,大學,已婚,兼職,自有,購車,2024-02-20 17:00:00
26,45293.93,649,94273.38,0.058,6,9,2,高中,已婚,全職,租賃,購屋,2024-02-20 18:00:00
56,74429.59,608,63039.74,0.332,3,6,0,專科,單身,兼職,自有,購車,2024-02-20 19:00:00
23,38997.19,787,205335.52,0.24,6,6,2,大學,離婚,全職,自有,購車,2024-02-20 20:00:00
38,75149.9,680,36268.95,0.379,3,10,3,大學,已婚,全職,租賃,債務整合,2024-02-20 21:00:00
41,87410.72,684,139793.51,0.071,6,11,1,高中,已婚,全職,租賃,購車,2024-02-20 22:00:00
39,73904.06,624,305884.06,0.323,2,9,0,專科,離婚,全職,與家人同住,教育,2024-02-20 23:00:00
33,85377.53,850,149397.82,0.407,3,10,0,研究所,單身,兼職,租賃,其他,2024-02-21 00:00:00
33,52315.29,615,93961.62,0.432,4,4,0,研究所,已婚,全職,自有,購車,2024-02-21 01:00:00
35,43062.98,654,147130.13,0.054,11,5,1,大學,離婚,兼職,與家人同住,購車,2024-02-21 02:00:00
33,84992.38,727,147459.96,0.14,5,7,1,高中,已婚,全職,自有,其他,2024-02-21 03:00:00
44,75586.98,716,158032.5,0.19,4,9,1,大學,已婚,全職,租賃,債務整合,2024-02-21 04:00:00
57,59219.61,737,183113.15,0.409,3,8,0,高中,單身,全職,自有,其他,2024-02-21 05:00:00
29,51641.81,788,98044.44,0.296,2,5,0,大學,單身,全職,租賃,購屋,2024-02-21 06:00:00
21,20000.0,710,234377.4,0.206,7,11,0,大學,單身,全職,與家人同住,教育,2024-02-21 07:00:00
34,38582.95,616,162255.71,0.579,4,7,0,大學,已婚,兼職,租賃,購屋,2024-02-21 08:00:00
60,98228.38,685,186339.7,0.091,1,6,0,高中,已婚,全職,租賃,債務整合,2024-02-21 09:00:00
26,34390.89,698,118592.53,0.201,0,6,1,大學,單身,全職,與家人同住,其他,2024-02-21 10:00:00
51,63789.6,804,214319.11,0.357,6,11,0,大學,已婚,自僱,自有,購屋,2024-02-21 11:00:00
51,80148.88,608,137147.38,0.335,5,9,0,大學,已婚,全職,自有,購屋,2024-02-21 12:00:00
29,34901.55,752,163877.63,0.358,5,9,1,大學,已婚,全職,與家人同住,購屋,2024-02-21 13:00:00
40,63694.21,690,103344.7,0.233,9,13,0,高中,已婚,退休,租賃,購車,2024-02-21 14:00:00
51,78758.31,730,100153.42,0.306,1,4,1,大學,已婚,全職,租賃,購屋,2024-02-21 15:00:00
31,60249.99,673,184410.27,0.059,2,11,1,大學,已婚,兼職,租賃,購車,2024-02-21 16:00:00
32,117368.06,658,127819.66,0.157,5,15,2,專科,已婚,全職,自有,購屋,2024-02-21 17:00:00
29,26628.01,725,107308.85,0.18,4,13,0,大學,單身,全職,自有,債務整合,2024-02-21 18:00:00
24,81174.57,733,117840.83,0.316,5,11,2,大學,已婚,兼職,自有,購車,2024-02-21 19:00:00
28,56543.97,738,184947.65,0.121,8,9,0,大學,已婚,自僱,自有,購車,2024-02-21 20:00:00
22,75438.4,679,118548.11,0.376,7,4,1,高中,已婚,全職,租賃,購屋,2024-02-21 21:00:00
35,68826.14,644,144117.25,0.215,5,11,0,專科,單身,全職,自有,購屋,2024-02-21 22:00:00
27,58937.94,586,150751.39,0.337,6,10,1,研究所,單身,全職,租賃,購車,2024-02-21 23:00:00
37,64579.93,729,54132.56,0.155,4,5,1,專科,已婚,退休,自有,教育,2024-02-22 00:00:00
19,22841.97,705,76443.68,0.238,4,9,1,高中,已婚,自僱,自有,其他,2024-02-22 01:00:00
38,93684.44,622,166813.89,0.23,5,7,1,研究所,離婚,全職,自有,購屋,2024-02-22 02:00:00
43,65963.17,647,113148.53,0.216,5,8,1,高中,離婚,兼職,租賃,教育,2024-02-22 03:00:00
18,72773.2,651,202836.25,0.546,3,4,1,專科,已婚,全職,自有,購屋,2024-02-22 04:00:00
38,81162.37,608,198340.36,0.354,6,5,1,專科,離婚,全職,租賃,債務整合,2024-02-22 05:00:00
47,87558.12,630,185958.43,0.265,8,7,1,研究所,已婚,全職,自有,購屋,2024-02-22 06:00:00
22,62961.79,611,240988.59,0.271,3,9,2,專科,已婚,全職,自有,購屋,2024-02-22 07:00:00
51,42378.63,655,145845.53,0.209,6,9,0,大學,已婚,自僱,與家人同住,購車,2024-02-22 08:00:00
39,45755.58,635,182444.1,0.383,3,4,1,大學,單身,全職,自有,債務整合,2024-02-22 09:00:00
27,83734.69,619,120779.95,0.107,8,7,1,高中,已婚,自僱,與家人同住,購屋,2024-02-22 10:00:00
34,88726.71,841,272618.5,0.518,3,6,2,專科,單身,自僱,與家人同住,購屋,2024-02-22 11:00:00
40,55237.79,755,249181.68,0.166,11,12,1,專科,已婚,全職,租賃,債務整合,2024-02-22 12:00:00
35,79196.06,633,150594.02,0.145,8,9,2,研究所,已婚,兼職,租賃,教育,2024-02-22 13:00:00
40,41907.71,696,169329.31,0.446,10,10,2,大學,單身,全職,租賃,債務整合,2024-02-22 14:00:00
25,108491.68,736,217964.88,0.064,7,10,3,研究所,已婚,退休,與家人同住,購屋,2024-02-22 15:00:00
