age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
25,58969.52,649,275910.62,0.413,2,10,2,大學,單身,全職,自有,購屋,2024-10-22 04:00:00
18,114112.15,736,259185.39,0.49,1,6,3,大學,離婚,全職,自有,購屋,2024-10-22 05:00:00
20,61925.57,659,175656.25,0.207,8,8,0,大學,已婚,全職,與家人同住,其他,2024-10-22 06:00:00
42,124564.26,670,167166.2,0.4,4,7,1,研究所,單身,全職,自有,購車,2024-10-22 07:00:00
54,58450.63,764,309749.91,0.319,2,6,2,大學,已婚,全職,租賃,教育,2024-10-22 08:00:00
41,94298.58,641,128526.52,0.093,5,6,1,研究所,單身,全職,與家人同住,教育,2024-10-22 09:00:00
34,95882.81,720,144705.84,0.682,4,9,1,研究所,單身,兼職,自有,購車,2024-10-22 10:00:00
18,58427.24,662,238265.57,0.122,7,5,2,大學,單身,全職,租賃,購車,2024-10-22 11:00:00
32,30543.69,806,132350.05,0.024,4,10,1,高中,單身,全職,與家人同住,購車,2024-10-22 12:00:00
31,53519.01,744,200169.32,0.066,8,11,2,大學,單身,全職,租賃,債務整合,2024-10-22 13:00:00
58,45514.8,781,111998.82,0.135,3,4,1,高中,已婚,全職,自有,購屋,2024-10-22 14:00:00
18,95598.41,734,261959.99,0.398,7,8,2,研究所,離婚,全職,自有,教育,2024-10-22 15:00:00
18,65520.41,635,156219.71,0.356,5,9,1,研究所,單身,全職,自有,教育,2024-10-22 16:00:00
44,109350.69,794,144270.73,0.286,6,3,2,研究所,已婚,全職,租賃,購屋,2024-10-22 17:00:00
48,89320.61,703,133629.97,0.073,9,8,3,研究所,單身,全職,自有,購屋,2024-10-22 18:00:00
33,70187.86,692,116760.0,0.136,7,6,3,研究所,已婚,全職,與家人同住,教育,2024-10-22 19:00:00
25,77094.74,611,160784.25,0.047,6,8,2,研究所,單身,自僱,自有,購屋,2024-10-22 20:00:00
36,41821.91,734,50290.11,0.225,6,6,3,研究所,單身,全職,租賃,購車,2024-10-22 21:00:00
56,70141.41,640,120042.05,0.085,6,6,2,大學,單身,全職,租賃,購屋,2024-10-22 22:00:00
22,78588.22,632,180928.96,0.39,5,10,2,高中,單身,全職,租賃,購屋,2024-10-22 23:00:00
35,65392.12,698,184850.32,0.341,3,11,3,高中,離婚,兼職,自有,債務整合,2024-10-23 00:00:00
27,60930.57,625,176116.0,0.146,5,12,2,研究所,單身,全職,租賃,購車,2024-10-23 01:00:00
34,100137.78,615,138255.62,0.423,5,4,1,專科,單身,自僱,與家人同住,債務整合,2024-10-23 02:00:00
39,51418.81,600,263249.7,0.211,7,6,2,大學,單身,兼職,自有,購車,2024-10-23 03:00:00
22,89619.65,757,227805.73,0.061,6,3,2,大學,已婚,全職,自有,購車,2024-10-23 04:00:00
41,102503.77,813,174273.98,0.291,6,14,2,高中,已婚,自僱,租賃,購車,2024-10-23 05:00:00
24,87368.84,827,173661.74,0.05,9,8,2,研究所,離婚,全職,租賃,購車,2024-10-23 06:00:00
36,44894.14,749,153914.18,0.439,5,7,1,研究所,已婚,兼職,租賃,其他,2024-10-23 07:00:00
18,77852.39,489,144630.53,0.374,7,9,1,大學,已婚,全職,自有,購車,2024-10-23 08:00:00
39,97336.59,707,171381.3,0.296,6,8,1,研究所,單身,兼職,自有,教育,2024-10-23 09:00:00
19,67781.21,655,231987.12,0.23,5,7,2,大學,單身,全職,與家人同住,教育,2024-10-23 10:00:00
24,53661.91,850,155424.46,0.236,7,1,2,研究所,已婚,全職,自有,教育,2024-10-23 11:00:00
18,52787.77,706,250426.07,0.102,2,2,0,研究所,已婚,全職,自有,購車,2024-10-23 12:00:00
27,83047.32,608,144198.64,0.159,8,7,2,高中,已婚,全職,租賃,教育,2024-10-23 13:00:00
45,66688.77,616,262024.67,0.565,7,4,1,研究所,單身,自僱,自有,教育,2024-10-23 14:00:00
18,59548.6,535,163648.33,0.364,6,7,1,研究所,單身,全職,自有,其他,2024-10-23 15:00:00
32,22530.49,669,217421.0,0.205,5,5,3,大學,已婚,全職,自有,其他,2024-10-23 16:00:00
18,120082.17,565,305169.12,0.281,4,9,1,大學,已婚,全職,自有,購屋,2024-10-23 17:00:00
28,67142.74,513,313006.46,0.498,5,11,1,高中,已婚,全職,自有,教育,2024-10-23 18:00:00
40,95351.85,609,106179.05,0.335,10,5,4,大學,已婚,全職,自有,債務整合,2024-10-23 19:00:00
28,108459.7,619,236853.74,0.549,1,11,3,大學,單身,全職,與家人同住,其他,2024-10-23 20:00:00
39,160141.09,704,128070.89,0.292,8,8,0,研究所,已婚,全職,租賃,購屋,2024-10-23 21:00:00
23,92047.22,706,200637.81,0.338,14,4,2,研究所,單身,兼職,自有,其他,2024-10-23 22:00:00
61,83378.96,675,206885.17,0.438,9,12,1,大學,已婚,全職,租賃,購屋,2024-10-23 23:00:00
43,36255.53,666,227367.23,0.14,5,9,2,專科,單身,自僱,與家人同住,購車,2024-10-24 00:00:00
32,24328.91,706,109615.12,0.35,11,10,4,研究所,已婚,全職,與家人同住,教育,2024-10-24 01:00:00
50,20000.0,767,115175.96,0.362,10,8,2,大學,單身,兼職,租賃,債務整合,2024-10-24 02:00:00
46,70766.67,595,134492.06,0.413,4,10,0,研究所,已婚,兼職,與家人同住,債務整合,2024-10-24 03:00:00
23,50049.62,701,212076.59,0.107,11,7,1,專科,已婚,退休,租賃,其他,2024-10-24 04:00:00
36,62860.14,677,193506.89,0.623,7,7,0,專科,已婚,自僱,自有,教育,2024-10-24 05:00:00
26,110934.14,724,202632.4,0.471,6,9,3,大學,單身,兼職,與家人同住,購車,2024-10-24 06:00:00
41,87918.97,659,115293.6,0.228,4,11,2,研究所,已婚,全職,租賃,購屋,2024-10-24 07:00:00
48,74654.54,603,189209.78,0.193,12,7,2,高中,已婚,退休,租賃,購屋,2024-10-24 08:00:00
18,79890.13,663,143761.03,0.221,6,10,1,高中,已婚,全職,與家人同住,購屋,2024-10-24 09:00:00
31,57583.86,616,146148.13,0.267,6,5,3,研究所,已婚,兼職,自有,其他,2024-10-24 10:00:00
47,63030.03,595,172961.04,0.057,10,6,1,高中,單身,全職,自有,購車,2024-10-24 11:00:00
39,40425.25,769,96627.65,0.441,4,6,7,大學,單身,全職,租賃,其他,2024-10-24 12:00:00
35,94434.42,702,209178.41,0.266,1,13,1,專科,單身,兼職,自有,教育,2024-10-24 13:00:00
42,119267.19,540,101172.61,0.182,7,7,1,專科,已婚,全職,自有,其他,2024-10-24 14:00:00
18,109039.24,428,157383.06,0.182,5,7,1,專科,單身,全職,自有,債務整合,2024-10-24 15:00:00
36,75620.53,662,220798.52,0.168,4,5,2,研究所,離婚,全職,與家人同住,購車,2024-10-24 16:00:00
44,98919.48,649,96867.64,0.349,6,5,2,研究所,單身,全職,自有,購屋,2024-10-24 17:00:00
36,88604.52,676,102845.53,0.072,8,9,1,高中,已婚,兼職,租賃,購屋,2024-10-24 18:00:00
18,79319.2,694,236956.94,0.471,4,1,1,高中,已婚,全職,租賃,購車,2024-10-24 19:00:00
25,83801.22,673,120881.36,0.074,4,7,2,研究所,已婚,全職,租賃,購屋,2024-10-24 20:00:00
30,42043.43,612,233229.52,0.35,9,8,2,大學,已婚,自僱,自有,教育,2024-10-24 21:00:00
20,62997.39,752,204161.22,0.106,4,6,2,研究所,單身,退休,租賃,購車,2024-10-24 22:00:00
19,57944.14,581,106306.04,0.192,7,7,0,高中,已婚,全職,自有,購屋,2024-10-24 23:00:00
35,37201.41,772,189416.44,0.114,8,5,2,高中,已婚,自僱,租賃,債務整合,2024-10-25 00:00:00
49,89422.13,721,204913.56,0.097,4,5,4,大學,已婚,全職,自有,債務整合,2024-10-25 01:00:00
18,92559.07,644,103305.91,0.434,8,9,2,大學,單身,兼職,自有,購屋,2024-10-25 02:00:00
24,20000.0,710,183343.21,0.216,7,6,0,大學,已婚,全職,租賃,購屋,2024-10-25 03:00:00
21,74631.59,646,225965.35,0.266,3,5,2,研究所,單身,兼職,與家人同住,購屋,2024-10-25 04:00:00
48,66523.85,784,175503.34,0.392,6,9,1,大學,單身,全職,租賃,購車,2024-10-25 05:00:00
38,59389.63,624,188241.11,0.326,2,7,4,大學,單身,全職,租賃,其他,2024-10-25 06:00:00
46,33806.14,739,172296.5,0.123,9,6,2,高中,已婚,兼職,自有,教育,2024-10-25 07:00:00
40,76519.13,573,236291.47,0.341,4,7,2,大學,單身,兼職,租賃,教育,2024-10-25 08:00:00
44,75467.83,702,174658.62,0.643,8,11,2,專科,單身,全職,自有,購屋,2024-10-25 09:00:00
33,65575.11,698,141623.99,0.195,6,9,2,大學,單身,全職,與家人同住,教育,2024-10-25 10:00:00
35,95214.3,744,167650.29,0.285,9,9,1,高中,單身,兼職,租賃,購屋,2024-10-25 11:00:00
36,94121.51,738,93990.68,0.173,10,9,2,大學,已婚,兼職,自有,教育,2024-10-25 12:00:00
30,28423.63,650,14216.26,0.444,7,10,4,大學,單身,全職,租賃,購屋,2024-10-25 13:00:00
30,94069.37,529,134464.73,0.332,5,8,4,大學,離婚,全職,與家人同住,購屋,2024-10-25 14:00:00
35,51103.53,567,263829.63,0.198,4,3,1,研究所,單身,全職,租賃,購車,2024-10-25 15:00:00
35,68179.53,509,236035.89,0.279,4,9,3,研究所,已婚,兼職,自有,購屋,2024-10-25 16:00:00
32,116208.02,664,89630.54,0.493,8,17,4,大學,單身,自僱,租賃,教育,2024-10-25 17:00:00
32,73919.08,765,122299.46,0.083,5,16,1,專科,已婚,兼職,自有,教育,2024-10-25 18:00:00
38,100688.34,644,145684.25,0.14,4,6,1,大學,已婚,兼職,自有,債務整合,2024-10-25 19:00:00
28,68656.57,643,169493.45,0.398,3,5,1,專科,單身,全職,租賃,其他,2024-10-25 20:00:00
18,98409.46,652,123323.81,0.286,4,3,3,大學,離婚,自僱,租賃,購車,2024-10-25 21:00:00
32,73641.54,694,146312.18,0.021,6,7,3,大學,已婚,全職,自有,購車,2024-10-25 22:00:00
19,68276.24,688,236362.92,0.485,5,10,1,大學,單身,全職,自有,購屋,2024-10-25 23:00:00
42,78070.39,641,125013.91,0.032,6,10,2,大學,已婚,全職,與家人同住,教育,2024-10-26 00:00:00
22,47030.14,597,210905.07,0.291,10,11,2,大學,已婚,全職,租賃,購車,2024-10-26 01:00:00
23,62113.25,725,221905.46,0.127,7,5,3,大學,單身,全職,與家人同住,購車,2024-10-26 02:00:00
34,90275.87,784,311924.3,0.196,7,11,1,專科,離婚,自僱,自有,購車,2024-10-26 03:00:00
29,95949.71,758,142197.0,0.338,8,5,2,大學,單身,全職,租賃,購車,2024-10-26 04:00:00
44,52211.92,583,118501.38,0.695,4,16,1,研究所,離婚,全職,租賃,其他,2024-10-26 05:00:00
27,118074.69,489,85405.17,0.315,14,5,0,研究所,已婚,自僱,自有,購屋,2024-10-26 06:00:00
26,120191.4,674,216325.98,0.063,3,11,4,高中,已婚,全職,自有,購車,2024-10-26 07:00:00
20,51885.76,785,203571.32,0.184,9,8,0,研究所,已婚,全職,租賃,購車,2024-10-26 08:00:00
18,63599.57,515,174306.75,0.192,5,14,2,大學,已婚,全職,租賃,購屋,2024-10-26 09:00:00
23,74237.63,642,197772.36,0.533,4,10,2,大學,已婚,兼職,自有,購屋,2024-10-26 10:00:00
34,105362.9,815,184563.81,0.135,5,13,4,高中,已婚,全職,自有,購車,2024-10-26 11:00:00
45,89325.81,753,157523.44,0.332,6,7,5,研究所,已婚,全職,租賃,教育,2024-10-26 12:00:00
40,67344.8,693,161536.05,0.486,3,10,0,大學,單身,全職,自有,教育,2024-10-26 13:00:00
23,43408.49,579,174676.3,0.256,11,6,2,專科,已婚,全職,自有,教育,2024-10-26 14:00:00
31,26082.59,794,314822.96,0.311,7,8,5,大學,已婚,全職,與家人同住,購屋,2024-10-26 15:00:00
30,82144.94,660,230076.46,0.509,5,8,5,專科,單身,全職,與家人同住,購車,2024-10-26 16:00:00
43,120510.27,521,115919.94,0.008,8,8,0,專科,已婚,全職,自有,購車,2024-10-26 17:00:00
45,75095.29,790,201842.96,0.147,3,5,2,大學,離婚,全職,自有,教育,2024-10-26 18:00:00
18,85379.48,592,179613.75,0.352,6,4,1,大學,已婚,全職,自有,購屋,2024-10-26 19:00:00
46,80271.19,850,279321.16,0.486,6,12,0,專科,已婚,全職,自有,購屋,2024-10-26 20:00:00
18,34028.53,660,249234.08,0.256,5,10,2,研究所,單身,兼職,租賃,購屋,2024-10-26 21:00:00
33,114280.65,719,174460.59,0.264,5,11,1,大學,離婚,全職,自有,購車,2024-10-26 22:00:00
18,55300.76,682,178442.78,0.285,6,5,2,高中,已婚,兼職,與家人同住,教育,2024-10-26 23:00:00
42,55002.9,653,117488.43,0.632,7,11,9,大學,單身,自僱,自有,教育,2024-10-27 00:00:00
25,86661.68,738,216023.47,0.5,4,8,1,大學,離婚,兼職,自有,教育,2024-10-27 01:00:00
38,57040.55,691,243059.78,0.345,4,5,3,大學,已婚,兼職,租賃,購屋,2024-10-27 02:00:00
26,42415.83,679,186696.23,0.023,5,9,3,研究所,單身,全職,租賃,購車,2024-10-27 03:00:00
41,99197.0,578,194548.49,0.505,5,10,3,專科,單身,全職,自有,購屋,2024-10-27 04:00:00
18,78197.95,663,162042.09,0.082,9,7,3,大學,離婚,全職,租賃,其他,2024-10-27 05:00:00
37,98984.04,600,228498.3,0.215,7,12,1,專科,單身,全職,租賃,購屋,2024-10-27 06:00:00
35,65800.48,707,106235.15,0.288,5,4,2,高中,單身,全職,自有,債務整合,2024-10-27 07:00:00
34,63631.47,702,118480.99,0.235,8,4,2,研究所,已婚,全職,自有,購屋,2024-10-27 08:00:00
36,81315.7,689,231099.92,0.166,3,6,2,研究所,已婚,全職,自有,購車,2024-10-27 09:00:00
43,83787.76,774,102419.61,0.162,3,8,1,大學,單身,兼職,自有,債務整合,2024-10-27 10:00:00
41,58947.22,739,145158.18,0.141,4,7,0,高中,單身,兼職,自有,教育,2024-10-27 11:00:00
18,55962.19,841,164682.33,0.193,9,6,2,專科,已婚,全職,自有,購車,2024-10-27 12:00:00
31,97669.84,765,205915.07,0.332,1,9,4,大學,已婚,全職,租賃,購屋,2024-10-27 13:00:00
34,83346.62,687,188465.57,0.331,6,3,1,大學,已婚,兼職,與家人同住,教育,2024-10-27 14:00:00
29,81869.13,651,10725.05,0.109,5,12,2,大學,離婚,全職,租賃,教育,2024-10-27 15:00:00
31,25624.29,562,211954.64,0.169,7,5,1,研究所,離婚,全職,自有,購車,2024-10-27 16:00:00
35,81450.15,785,167846.84,0.252,7,14,2,專科,單身,兼職,自有,購屋,2024-10-27 17:00:00
39,84304.13,720,238659.53,0.036,7,14,2,專科,單身,全職,租賃,購屋,2024-10-27 18:00:00
36,66999.55,638,126658.85,0.859,4,10,0,高中,單身,兼職,自有,其他,2024-10-27 19:00:00
40,89113.95,699,266666.21,0.578,5,8,2,高中,已婚,全職,自有,其他,2024-10-27 20:00:00
53,57679.73,685,115344.49,0.551,4,9,4,大學,單身,全職,租賃,其他,2024-10-27 21:00:00
27,83567.72,667,154555.0,0.243,8,9,2,專科,單身,全職,自有,購車,2024-10-27 22:00:00
28,36871.78,749,249309.28,0.217,5,10,0,大學,已婚,全職,租賃,其他,2024-10-27 23:00:00
38,97609.06,564,304024.32,0.027,4,6,1,研究所,離婚,兼職,與家人同住,購屋,2024-10-28 00:00:00
29,55696.31,743,115446.44,0.362,6,7,4,研究所,單身,全職,自有,購車,2024-10-28 01:00:00
25,85860.2,780,317135.01,0.384,2,6,3,研究所,單身,自僱,租賃,購屋,2024-10-28 02:00:00
24,106082.22,601,49117.11,0.441,7,6,3,大學,已婚,全職,與家人同住,購車,2024-10-28 03:00:00
37,99681.68,546,221575.75,0.209,7,8,0,研究所,單身,全職,租賃,購屋,2024-10-28 04:00:00
35,85762.63,712,276878.07,0.308,9,12,3,專科,已婚,兼職,租賃,購屋,2024-10-28 05:00:00
52,95547.41,789,123241.1,0.324,3,9,2,大學,已婚,兼職,自有,購屋,2024-10-28 06:00:00
18,112357.43,619,247588.26,0.534,5,11,2,大學,單身,全職,與家人同住,購車,2024-10-28 07:00:00
18,78005.88,563,151880.95,0.108,11,9,2,大學,已婚,全職,自有,債務整合,2024-10-28 08:00:00
30,99256.61,529,138757.08,0.096,6,5,0,研究所,離婚,自僱,自有,購車,2024-10-28 09:00:00
20,45535.73,761,105413.66,0.151,5,12,5,研究所,已婚,全職,與家人同住,教育,2024-10-28 10:00:00
18,56973.0,666,175663.43,0.171,8,7,1,研究所,單身,兼職,自有,債務整合,2024-10-28 11:00:00
24,112666.17,770,187869.28,0.399,6,7,0,研究所,已婚,全職,租賃,購車,2024-10-28 12:00:00
55,68798.04,452,114338.92,0.489,7,12,1,大學,單身,全職,租賃,購車,2024-10-28 13:00:00
59,61887.36,681,258340.78,0.706,7,4,5,專科,單身,兼職,自有,購車,2024-10-28 14:00:00
36,67859.36,764,146571.42,0.092,3,12,1,大學,已婚,兼職,自有,購屋,2024-10-28 15:00:00
18,57200.69,599,177882.99,0.236,8,12,4,研究所,單身,兼職,自有,教育,2024-10-28 16:00:00
20,70738.98,734,192743.83,0.109,3,5,2,研究所,單身,兼職,與家人同住,教育,2024-10-28 17:00:00
31,48775.94,590,344769.45,0.424,3,11,2,研究所,單身,全職,租賃,購屋,2024-10-28 18:00:00
23,60794.93,599,250546.49,0.092,8,11,2,高中,單身,全職,與家人同住,購屋,2024-10-28 19:00:00
31,76965.16,680,224856.73,0.417,8,6,3,專科,單身,全職,自有,購車,2024-10-28 20:00:00
30,114310.84,659,155721.55,0.277,10,6,1,專科,單身,全職,租賃,債務整合,2024-10-28 21:00:00
18,73884.16,784,200563.37,0.216,5,8,1,大學,已婚,全職,自有,購車,2024-10-28 22:00:00
29,31866.38,675,206241.2,0.375,3,11,0,高中,已婚,兼職,自有,購車,2024-10-28 23:00:00
35,100151.61,824,178303.89,0.339,8,6,4,研究所,單身,全職,自有,其他,2024-10-29 00:00:00
25,95144.79,729,232695.14,0.261,6,6,0,研究所,已婚,兼職,租賃,購屋,2024-10-29 01:00:00
41,55146.3,602,352207.85,0.125,11,4,2,高中,已婚,全職,租賃,購屋,2024-10-29 02:00:00
30,94733.82,709,118946.88,0.238,5,10,4,專科,離婚,全職,自有,教育,2024-10-29 03:00:00
28,71711.97,608,202762.27,0.317,8,13,1,大學,單身,全職,自有,購屋,2024-10-29 04:00:00
30,111106.04,782,201511.35,0.193,3,12,1,研究所,已婚,全職,租賃,購屋,2024-10-29 05:00:00
23,134694.05,789,166961.96,0.386,3,11,1,高中,單身,全職,租賃,債務整合,2024-10-29 06:00:00
34,84959.46,536,143181.35,0.451,5,10,0,大學,單身,全職,自有,購屋,2024-10-29 07:00:00
19,94195.58,738,140335.03,0.512,8,5,2,專科,單身,全職,自有,教育,2024-10-29 08:00:00
58,115073.33,792,303278.34,0.271,9,7,1,專科,已婚,全職,自有,購車,2024-10-29 09:00:00
54,99035.62,758,188719.94,0.058,2,7,2,研究所,單身,兼職,自有,購屋,2024-10-29 10:00:00
29,86371.88,666,235729.26,0.233,7,8,1,研究所,單身,全職,租賃,購車,2024-10-29 11:00:00
36,72268.96,850,164607.14,0.068,6,7,5,研究所,已婚,自僱,自有,購車,2024-10-29 12:00:00
37,46643.83,693,203813.53,0.273,3,9,0,大學,已婚,全職,租賃,教育,2024-10-29 13:00:00
37,68070.69,556,208409.88,0.611,1,11,1,高中,已婚,退休,與家人同住,購屋,2024-10-29 14:00:00
38,69100.29,730,166848.83,0.193,7,8,0,大學,已婚,兼職,租賃,購屋,2024-10-29 15:00:00
39,75538.32,762,194518.54,0.451,5,4,2,大學,已婚,全職,與家人同住,教育,2024-10-29 16:00:00
38,29179.41,722,250609.22,0.307,7,8,0,專科,單身,全職,租賃,購屋,2024-10-29 17:00:00
20,65991.85,691,118799.57,0.223,7,9,6,大學,單身,全職,自有,購屋,2024-10-29 18:00:00
35,68524.83,563,192415.87,0.132,8,7,3,專科,已婚,兼職,自有,其他,2024-10-29 19:00:00
21,40180.67,542,211475.51,0.178,14,9,1,研究所,單身,全職,自有,購屋,2024-10-29 20:00:00
36,85153.45,597,223912.02,0.158,8,4,1,高中,單身,全職,自有,教育,2024-10-29 21:00:00
41,98166.13,498,232793.65,0.182,6,5,1,大學,已婚,全職,租賃,購屋,2024-10-29 22:00:00
34,74897.12,797,219829.68,0.204,8,8,3,高中,單身,全職,租賃,債務整合,2024-10-29 23:00:00
38,43956.44,680,245698.42,0.295,4,9,2,大學,單身,全職,租賃,購車,2024-10-30 00:00:00
32,72418.65,648,157697.51,0.125,8,4,1,大學,單身,兼職,租賃,購車,2024-10-30 01:00:00
52,93334.72,578,260220.66,0.211,9,6,1,大學,單身,全職,與家人同住,購車,2024-10-30 02:00:00
34,92463.35,586,186798.74,0.086,9,11,5,大學,單身,兼職,租賃,教育,2024-10-30 03:00:00
18,73834.59,676,228044.39,0.499,8,12,6,研究所,單身,全職,自有,債務整合,2024-10-30 04:00:00
24,85246.63,651,108003.73,0.566,4,4,4,大學,已婚,自僱,租賃,購屋,2024-10-30 05:00:00
35,59123.06,685,216467.81,0.149,5,6,1,研究所,單身,全職,自有,購屋,2024-10-30 06:00:00
45,93626.49,580,188483.03,0.207,6,15,5,高中,單身,自僱,自有,購屋,2024-10-30 07:00:00
34,64775.88,705,163463.81,0.546,7,1,4,專科,單身,自僱,自有,教育,2024-10-30 08:00:00
32,55892.23,777,251186.88,0.272,4,7,6,研究所,已婚,自僱,與家人同住,購屋,2024-10-30 09:00:00
18,98798.33,663,192343.97,0.264,5,10,0,大學,單身,全職,與家人同住,購車,2024-10-30 10:00:00
52,78334.48,737,191090.48,0.106,8,7,2,大學,單身,兼職,租賃,購車,2024-10-30 11:00:00
18,77056.45,661,101426.72,0.368,9,2,2,大學,單身,全職,租賃,購車,2024-10-30 12:00:00
18,88342.99,644,142265.98,0.456,6,7,2,大學,已婚,全職,與家人同住,購車,2024-10-30 13:00:00
24,73309.37,709,190120.09,0.147,5,8,2,高中,已婚,全職,與家人同住,教育,2024-10-30 14:00:00
37,51702.89,637,142911.61,0.526,4,7,3,研究所,單身,全職,租賃,購屋,2024-10-30 15:00:00
25,69382.35,624,259858.34,0.496,7,9,5,大學,已婚,全職,自有,購車,2024-10-30 16:00:00
22,37762.25,761,163862.71,0.186,8,6,1,大學,單身,全職,自有,購車,2024-10-30 17:00:00
20,104311.83,550,126975.53,0.195,3,5,2,研究所,已婚,全職,自有,債務整合,2024-10-30 18:00:00
51,47271.7,682,118605.46,0.211,4,3,4,大學,已婚,兼職,租賃,購屋,2024-10-30 19:00:00
34,123589.79,610,172665.99,0.786,7,4,2,研究所,已婚,自僱,自有,購車,2024-10-30 20:00:00
40,55274.06,819,226822.3,0.304,12,2,2,研究所,單身,全職,自有,債務整合,2024-10-30 21:00:00
54,90408.97,771,128330.75,0.482,5,10,3,研究所,單身,全職,自有,購屋,2024-10-30 22:00:00
54,121947.8,794,122503.46,0.145,8,8,6,大學,單身,退休,租賃,教育,2024-10-30 23:00:00
19,81533.54,690,148312.05,0.242,6,9,4,高中,單身,自僱,租賃,購屋,2024-10-31 00:00:00
32,66946.8,725,176291.73,0.519,6,10,3,高中,單身,全職,自有,購屋,2024-10-31 01:00:00
39,75808.97,691,121861.14,0.265,5,8,1,研究所,單身,全職,租賃,購屋,2024-10-31 02:00:00
31,53366.64,629,186669.26,0.692,12,7,3,高中,已婚,退休,自有,購車,2024-10-31 03:00:00
21,24350.74,816,265601.85,0.178,4,5,3,大學,已婚,全職,與家人同住,教育,2024-10-31 04:00:00
18,89903.75,731,179246.5,0.058,7,12,4,大學,單身,全職,與家人同住,購屋,2024-10-31 05:00:00
46,24343.43,609,157559.97,0.441,6,5,0,研究所,已婚,全職,租賃,購屋,2024-10-31 06:00:00
52,40789.97,549,241506.28,0.123,8,16,2,專科,已婚,全職,租賃,購車,2024-10-31 07:00:00
38,76439.73,593,116649.22,0.241,7,6,3,高中,單身,自僱,租賃,購屋,2024-10-31 08:00:00
29,58506.27,679,209184.58,0.748,2,10,0,高中,已婚,全職,與家人同住,購車,2024-10-31 09:00:00
23,87265.48,622,181474.41,0.554,8,8,1,專科,已婚,全職,租賃,教育,2024-10-31 10:00:00
31,114975.34,772,273088.76,0.24,5,13,3,研究所,已婚,退休,租賃,其他,2024-10-31 11:00:00
46,68599.85,697,248975.79,0.214,2,14,4,高中,單身,全職,自有,購屋,2024-10-31 12:00:00
36,59801.51,655,72433.92,0.335,6,8,4,研究所,單身,全職,自有,購車,2024-10-31 13:00:00
18,119210.41,704,191514.33,0.25,5,3,3,高中,已婚,兼職,租賃,購屋,2024-10-31 14:00:00
49,92087.88,666,99738.03,0.745,8,8,2,專科,單身,全職,與家人同住,購屋,2024-10-31 15:00:00
38,98096.4,674,242736.06,0.33,4,9,4,高中,已婚,自僱,租賃,購車,2024-10-31 16:00:00
18,96114.63,723,127592.76,0.463,9,12,0,專科,單身,兼職,租賃,購屋,2024-10-31 17:00:00
37,68835.91,633,223285.06,0.457,4,6,3,高中,已婚,兼職,租賃,購屋,2024-10-31 18:00:00
32,65603.54,581,243331.95,0.338,9,3,2,高中,已婚,全職,與家人同住,購屋,2024-10-31 19:00:00
32,51226.94,734,79803.57,0.188,4,6,0,研究所,離婚,退休,與家人同住,購車,2024-10-31 20:00:00
18,93167.75,617,261044.6,0.065,6,5,4,專科,已婚,兼職,與家人同住,購屋,2024-10-31 21:00:00
26,84635.32,774,241760.17,0.227,6,4,3,高中,已婚,全職,自有,債務整合,2024-10-31 22:00:00
18,91148.93,683,122065.81,0.178,9,5,0,專科,單身,全職,租賃,購車,2024-10-31 23:00:00
44,28216.28,639,243872.2,0.135,6,9,2,研究所,單身,全職,租賃,購屋,2024-11-01 00:00:00
19,98269.68,613,114065.64,0.123,8,3,3,專科,單身,兼職,自有,購屋,2024-11-01 01:00:00
43,63512.64,650,229971.03,0.032,6,11,2,大學,已婚,全職,租賃,教育,2024-11-01 02:00:00
37,22506.33,702,174982.42,0.108,9,8,2,專科,已婚,全職,自有,購屋,2024-11-01 03:00:00
25,42522.43,611,101918.06,0.212,9,8,1,大學,單身,兼職,自有,購車,2024-11-01 04:00:00
21,62470.48,733,261187.54,0.144,8,7,1,大學,已婚,兼職,租賃,購屋,2024-11-01 05:00:00
32,57081.61,586,261052.35,0.325,5,10,2,研究所,單身,兼職,自有,購車,2024-11-01 06:00:00
43,75318.68,748,190584.34,0.567,6,5,1,專科,已婚,全職,自有,其他,2024-11-01 07:00:00
39,86463.38,683,181236.0,0.107,2,10,4,大學,已婚,全職,租賃,購車,2024-11-01 08:00:00
36,72138.23,638,157941.59,0.297,4,7,4,大學,單身,全職,與家人同住,教育,2024-11-01 09:00:00
28,63188.37,705,210427.25,0.403,2,5,2,專科,單身,全職,自有,購車,2024-11-01 10:00:00
39,78547.19,803,202486.02,0.088,5,3,1,專科,單身,兼職,與家人同住,購車,2024-11-01 11:00:00
18,78895.61,767,263949.95,0.516,2,9,2,大學,離婚,全職,租賃,教育,2024-11-01 12:00:00
32,106719.01,717,191561.13,0.306,8,11,0,研究所,已婚,全職,租賃,教育,2024-11-01 13:00:00
30,59729.76,749,256992.24,0.323,6,9,0,研究所,單身,全職,自有,教育,2024-11-01 14:00:00
18,72222.9,641,77676.37,0.07,8,9,1,大學,已婚,自僱,與家人同住,購屋,2024-11-01 15:00:00
25,116195.92,621,224574.48,0.207,7,8,3,大學,單身,全職,租賃,教育,2024-11-01 16:00:00
50,44512.31,731,189788.21,0.307,2,10,4,大學,單身,全職,租賃,教育,2024-11-01 17:00:00
36,65874.98,694,199744.0,0.117,5,11,3,研究所,離婚,兼職,租賃,購屋,2024-11-01 18:00:00
